Date,Double/Triple Header Num,Team,Team (Long),League,Team Game Number,Home / Away,Opponent,Opponent (Long),Opponent's League,Opponent's Game Number,Team Score,Opponent's Score,Win,Loss,Tie,Win / Loss Margin,Day / Night,Park ID,Attendance,Game Length (Minutes),At Bats,Hits,Doubles,Triples,Home Runs,RBI,Sacrifice Hits,Sacrifice Flies,Hit By Pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into Double Plays,Awarded First on Catcher's Interference,Left on Base,Pitchers Used,Individual Earned Runs,Team Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
7/7/12,0,Athletics,Oakland Athletics,American,85,Home,Mariners,Seattle Mariners,American,86,1,7,0,1,0,-6,N,OAK01,16136,147,30,7,0,0,1,1,0,0,0,1,0,6,0,0,4,0,3,4,7,7,0,0,27,5,0,0,0,0
7/7/12,0,Rangers,Texas Rangers,American,85,Home,Twins,Minnesota Twins,American,84,4,3,1,0,0,1,N,ARL02,47067,228,34,10,2,0,2,4,1,0,0,6,0,6,1,0,2,0,10,4,3,3,0,0,30,16,0,1,3,0
7/7/12,0,Diamondbacks,Arizona Diamondbacks,National,84,Home,Dodgers,Los Angeles Dodgers,National,86,5,3,1,0,0,2,N,PHO01,36903,150,29,7,5,0,1,5,0,2,0,1,0,6,0,0,0,0,3,3,3,3,0,0,27,11,0,0,2,0
7/7/12,0,Astros,Houston Astros,National,85,Home,Brewers,Milwaukee Brewers,National,84,6,3,1,0,0,3,D,HOU03,23027,197,33,13,2,1,1,5,1,2,0,2,0,8,2,0,1,0,8,7,1,1,1,0,27,7,2,1,0,0
7/7/12,0,Mets,New York Mets,National,85,Home,Cubs,Chicago Cubs,National,84,3,1,1,0,0,2,D,NYC20,26096,153,31,9,0,0,2,3,0,0,0,2,0,4,1,0,2,0,6,2,1,1,0,0,27,9,0,0,1,0
7/7/12,0,Phillies,Philadelphia Phillies,National,86,Home,Braves,Atlanta Braves,National,84,3,6,0,1,0,-3,N,PHI13,44797,167,30,6,2,0,0,3,0,0,0,1,1,8,0,1,2,0,1,3,5,5,0,0,27,11,1,0,0,0
7/7/12,0,Pirates,Pittsburgh Pirates,National,84,Home,Giants,San Francisco Giants,National,85,3,1,1,0,0,2,D,PIT08,37543,144,31,8,5,0,1,3,0,0,0,1,0,5,0,0,0,0,5,3,1,1,1,0,27,12,1,0,1,0
7/7/12,0,Padres,San Diego Padres,National,86,Home,Reds,Cincinnati Reds,National,84,5,6,0,1,0,-1,N,SAN02,34222,175,39,11,1,0,1,5,0,0,0,1,0,14,0,0,0,0,8,4,6,6,0,0,27,15,1,0,0,0
7/7/12,0,Cardinals,St. Louis Cardinals,National,85,Home,Dodgers,Los Angeles Dodgers,National,84,3,2,1,0,0,1,D,STL10,41312,149,32,8,2,1,0,3,0,0,2,2,0,8,0,0,0,0,9,3,2,2,0,0,27,8,1,0,0,0
7/7/12,0,Nationals,Washington Nationals,National,82,Home,Rockies,Colorado Rockies,National,84,4,1,1,0,0,3,D,WAS11,28032,182,29,8,1,0,1,2,1,0,0,2,0,9,0,0,3,0,4,4,1,1,0,0,27,9,0,0,0,0
7/8/12,0,Angels,Los Angeles Angels,American,86,Home,Orioles,Baltimore Orioles,American,85,6,0,1,0,0,6,D,ANA01,37108,152,29,6,1,0,4,6,0,0,0,4,0,6,0,0,0,0,3,5,0,0,0,0,27,7,0,0,0,0
7/8/12,0,Red Sox,Boston Red Sox,American,86,Home,Yankees,New York Yankees,American,85,3,7,0,1,0,-4,N,BOS07,38270,242,34,7,2,0,0,2,0,0,0,8,0,15,1,0,1,0,12,4,6,6,0,0,27,2,0,1,0,0
7/8/12,0,White Sox,Chicago White Sox,American,85,Home,Blue Jays,Toronto Blue Jays,American,86,9,11,0,1,0,-2,D,CHI12,27190,228,40,14,5,1,1,9,0,1,1,4,1,14,0,0,1,0,10,5,11,11,1,0,27,7,0,0,0,0
7/8/12,0,Indians,Cleveland Indians,American,85,Home,Rays,Tampa Bay Rays,American,86,6,7,0,1,0,-1,D,CLE08,19163,196,40,13,2,1,2,4,0,0,1,2,0,6,1,0,1,0,10,5,3,3,0,0,27,5,1,0,0,0
7/8/12,0,Tigers,Detroit Tigers,American,86,Home,Royals,Kansas City Royals,American,84,7,1,1,0,0,6,D,DET05,36693,161,35,12,3,1,3,7,0,0,0,2,1,11,0,0,0,0,6,3,1,1,0,0,27,4,0,0,0,0
7/8/12,0,Athletics,Oakland Athletics,American,86,Home,Mariners,Seattle Mariners,American,87,2,1,1,0,0,1,D,OAK01,20075,235,43,9,2,0,0,2,0,0,0,5,1,12,3,2,0,0,10,5,1,1,0,0,39,10,2,0,0,0
7/8/12,0,Rangers,Texas Rangers,American,86,Home,Twins,Minnesota Twins,American,85,4,3,1,0,0,1,N,ARL02,43268,272,48,14,2,0,0,4,2,0,0,5,3,6,0,1,1,0,14,8,1,1,0,0,39,17,1,0,2,0
7/8/12,0,Diamondbacks,Arizona Diamondbacks,National,85,Home,Dodgers,Los Angeles Dodgers,National,87,7,1,1,0,0,6,D,PHO01,30523,177,35,12,2,1,1,7,1,0,0,2,1,11,0,0,0,0,7,2,1,1,0,0,27,6,0,0,0,0
7/8/12,0,Astros,Houston Astros,National,86,Home,Brewers,Milwaukee Brewers,National,85,3,5,0,1,0,-2,D,HOU03,16966,199,35,7,1,0,0,3,1,0,0,3,0,13,0,0,1,0,6,5,5,5,1,0,30,11,0,0,1,0
7/8/12,0,Mets,New York Mets,National,86,Home,Cubs,Chicago Cubs,National,85,0,7,0,1,0,-7,D,NYC20,25920,128,33,8,0,1,0,0,0,0,0,0,0,5,1,0,2,0,6,3,7,7,0,0,27,5,0,0,0,0
7/8/12,0,Phillies,Philadelphia Phillies,National,87,Home,Braves,Atlanta Braves,National,85,3,4,0,1,0,-1,D,PHI13,43881,168,31,6,1,0,1,3,1,0,0,1,0,6,0,0,1,0,3,5,4,4,0,0,27,7,0,0,1,0
7/8/12,0,Pirates,Pittsburgh Pirates,National,85,Home,Giants,San Francisco Giants,National,86,13,2,1,0,0,11,D,PIT08,28954,184,41,17,3,0,3,11,0,1,1,2,0,8,0,0,0,0,8,2,2,2,0,0,27,8,1,0,0,0
7/8/12,0,Padres,San Diego Padres,National,87,Home,Reds,Cincinnati Reds,National,85,2,4,0,1,0,-2,D,SAN02,24032,194,33,7,1,0,0,2,0,0,2,4,0,10,0,0,1,0,10,6,4,4,0,0,27,9,0,0,0,0
7/8/12,0,Cardinals,St. Louis Cardinals,National,86,Home,Dodgers,Los Angeles Dodgers,National,85,5,4,1,0,0,1,D,STL10,38436,206,33,8,3,0,0,5,0,1,0,3,0,6,0,0,0,0,6,7,3,3,0,0,27,13,1,0,2,0
7/8/12,0,Nationals,Washington Nationals,National,83,Home,Rockies,Colorado Rockies,National,85,3,4,0,1,0,-1,D,WAS11,25125,173,34,10,2,0,1,3,1,0,0,2,0,6,6,0,1,0,7,4,4,4,2,0,27,7,2,0,0,0
7/13/12,0,Orioles,Baltimore Orioles,American,86,Home,Tigers,Detroit Tigers,American,87,2,7,0,1,0,-5,N,BAL12,35566,180,33,6,3,0,0,2,0,0,0,1,0,10,0,0,0,0,5,7,7,7,0,0,27,7,1,0,0,0
7/13/12,0,Royals,Kansas City Royals,American,85,Home,White Sox,Chicago White Sox,American,86,8,9,0,1,0,-1,N,KAN06,32744,323,55,17,3,1,2,8,1,0,0,7,1,11,1,0,0,0,13,9,9,9,1,0,42,12,0,0,1,0
7/13/12,0,Twins,Minnesota Twins,American,86,Home,Athletics,Oakland Athletics,American,87,3,6,0,1,0,-3,N,MIN04,33230,164,34,9,1,0,2,3,0,0,0,2,0,9,0,2,0,0,6,3,5,5,0,0,27,9,1,0,1,0
7/13/12,0,Yankees,New York Yankees,American,86,Home,Angels,Los Angeles Angels,American,87,6,5,1,0,0,1,N,NYC21,47873,178,31,8,2,1,2,6,0,0,0,5,1,7,1,0,2,0,6,3,5,5,0,0,27,14,0,0,0,0
7/13/12,0,Mariners,Seattle Mariners,American,88,Home,Rangers,Texas Rangers,American,87,2,3,0,1,0,-1,N,SEA03,23721,178,34,7,0,0,0,1,0,0,0,3,0,5,3,0,0,0,8,5,3,3,0,0,27,11,0,0,0,0
7/13/12,0,Rays,Tampa Bay Rays,American,87,Home,Red Sox,Boston Red Sox,American,87,1,3,0,1,0,-2,N,STP01,29089,206,33,6,4,0,0,1,0,0,0,3,0,11,0,1,0,0,8,5,3,3,0,0,27,11,0,0,2,0
7/13/12,0,Blue Jays,Toronto Blue Jays,American,87,Home,Indians,Cleveland Indians,American,86,0,1,0,1,0,-1,N,TOR02,32308,160,30,5,0,0,0,0,0,0,0,1,0,8,0,0,2,0,4,4,1,1,0,0,27,14,0,0,1,0
7/13/12,0,Braves,Atlanta Braves,National,86,Home,Mets,New York Mets,National,87,7,5,1,0,0,2,N,ATL02,37020,221,32,10,4,0,2,7,0,0,0,11,0,8,2,1,1,0,12,5,5,5,0,0,27,8,0,0,1,0
7/13/12,0,Cubs,Chicago Cubs,National,86,Home,Diamondbacks,Arizona Diamondbacks,National,86,8,1,1,0,0,7,N,CHI11,36878,157,34,10,3,0,2,7,1,0,1,2,0,6,1,0,1,0,6,3,1,1,0,0,27,9,0,0,2,0
7/13/12,0,Reds,Cincinnati Reds,National,86,Home,Cardinals,St. Louis Cardinals,National,87,5,3,1,0,0,2,N,CIN09,40217,192,29,7,1,1,1,4,1,1,0,4,1,6,0,0,0,0,6,5,3,3,0,0,27,11,0,0,2,0
7/13/12,0,Rockies,Colorado Rockies,National,86,Home,Phillies,Philadelphia Phillies,National,88,6,2,1,0,0,4,N,DEN02,33346,157,36,12,4,1,0,5,0,1,0,3,0,6,1,0,0,0,10,4,2,2,0,0,27,9,0,0,0,0
7/13/12,0,Dodgers,Los Angeles Dodgers,National,88,Home,Padres,San Diego Padres,National,88,2,1,1,0,0,1,N,LOS03,43873,159,29,6,2,0,1,2,0,0,1,0,0,2,0,0,1,0,4,4,1,1,1,0,27,8,0,0,0,0
7/13/12,0,Dodgers,Los Angeles Dodgers,National,86,Home,Nationals,Washington Nationals,National,84,1,5,0,1,0,-4,N,MIA02,30911,199,32,7,0,0,0,1,0,0,0,3,0,10,3,0,0,0,7,4,5,5,1,0,27,9,1,0,1,0
7/13/12,0,Brewers,Milwaukee Brewers,National,86,Home,Pirates,Pittsburgh Pirates,National,86,10,7,1,0,0,3,N,MIL06,35025,230,36,15,1,0,3,9,1,0,1,6,1,5,3,1,1,0,10,5,6,6,0,0,27,7,1,0,0,0
7/13/12,0,Giants,San Francisco Giants,National,87,Home,Astros,Houston Astros,National,87,5,1,1,0,0,4,N,SFO03,42116,155,30,9,0,2,1,5,0,1,0,3,0,6,2,0,2,0,5,4,1,1,0,0,27,7,0,0,0,0
7/14/12,0,Orioles,Baltimore Orioles,American,87,Home,Tigers,Detroit Tigers,American,88,8,6,1,0,0,2,D,BAL12,43215,283,47,14,4,0,3,8,2,0,1,9,2,8,1,0,3,0,13,8,4,4,2,0,39,21,1,0,1,0
7/14/12,0,Royals,Kansas City Royals,American,86,Home,White Sox,Chicago White Sox,American,87,6,3,1,0,0,3,N,KAN06,24998,176,33,12,1,0,2,6,1,1,0,2,1,5,1,1,0,0,7,5,3,3,2,0,27,12,0,0,0,0
7/14/12,0,Twins,Minnesota Twins,American,87,Home,Athletics,Oakland Athletics,American,88,3,9,0,1,0,-6,N,MIN04,39084,177,37,14,2,0,2,3,0,0,0,2,0,5,0,0,1,0,9,5,9,9,1,0,27,8,1,0,0,0
7/14/12,0,Yankees,New York Yankees,American,87,Home,Angels,Los Angeles Angels,American,88,5,3,1,0,0,2,D,NYC21,47789,173,30,8,1,0,2,5,0,0,0,1,0,6,1,1,0,0,2,4,3,3,1,0,27,7,0,0,0,0
7/14/12,0,Mariners,Seattle Mariners,American,89,Home,Rangers,Texas Rangers,American,88,7,0,1,0,0,7,N,SEA03,29951,144,32,8,2,0,1,7,0,0,1,5,0,5,0,0,1,0,7,1,0,0,1,0,27,9,0,0,1,0
7/14/12,0,Rays,Tampa Bay Rays,American,88,Home,Red Sox,Boston Red Sox,American,88,5,3,1,0,0,2,N,STP01,27311,196,26,5,2,0,1,5,2,2,1,3,1,10,0,0,0,0,5,3,2,2,0,0,27,6,1,1,1,0
7/14/12,0,Blue Jays,Toronto Blue Jays,American,88,Home,Indians,Cleveland Indians,American,87,11,9,1,0,0,2,D,TOR02,32517,195,37,13,6,0,3,11,0,0,0,6,0,5,3,0,0,0,8,5,9,9,0,0,27,10,0,0,1,0
7/14/12,0,Braves,Atlanta Braves,National,87,Home,Mets,New York Mets,National,88,8,7,1,0,0,1,D,ATL02,32565,211,35,12,2,0,0,8,0,0,0,5,1,9,0,0,0,0,8,6,7,7,0,0,27,8,0,0,0,0
7/14/12,0,Cubs,Chicago Cubs,National,87,Home,Diamondbacks,Arizona Diamondbacks,National,87,4,1,1,0,0,3,D,CHI11,38068,158,31,9,2,0,0,3,1,0,0,1,0,5,0,0,1,0,5,4,1,1,0,0,27,11,0,0,3,0
7/14/12,0,Reds,Cincinnati Reds,National,87,Home,Cardinals,St. Louis Cardinals,National,88,3,2,1,0,0,1,D,CIN09,37583,215,37,10,2,0,1,3,1,1,2,1,0,6,0,0,0,0,11,6,2,2,0,0,30,12,1,1,0,0
7/14/12,0,Rockies,Colorado Rockies,National,87,Home,Phillies,Philadelphia Phillies,National,89,5,8,0,1,0,-3,N,DEN02,35151,196,33,9,3,0,1,5,1,0,1,3,1,4,0,0,1,1,7,6,8,8,0,0,27,9,1,0,1,0
7/14/12,0,Dodgers,Los Angeles Dodgers,National,89,Home,Padres,San Diego Padres,National,89,6,7,0,1,0,-1,N,LOS03,54014,214,38,10,1,0,1,5,0,0,0,6,1,11,2,0,0,0,11,3,5,5,0,0,27,11,2,0,0,0
7/14/12,0,Dodgers,Los Angeles Dodgers,National,87,Home,Nationals,Washington Nationals,National,85,2,1,1,0,0,1,N,MIA02,28707,153,27,6,1,0,0,2,2,0,1,3,1,10,4,0,1,0,7,3,1,1,0,0,27,11,0,0,1,0
7/14/12,0,Brewers,Milwaukee Brewers,National,87,Home,Pirates,Pittsburgh Pirates,National,87,4,6,0,1,0,-2,N,MIL06,42029,203,32,6,2,1,0,3,1,1,0,4,0,8,0,0,0,0,7,4,5,5,0,0,27,10,2,1,0,0
7/14/12,0,Giants,San Francisco Giants,National,88,Home,Astros,Houston Astros,National,88,3,2,1,0,0,1,N,SFO03,42171,241,45,13,2,0,0,3,0,0,0,7,1,9,0,0,1,0,16,6,1,1,1,0,36,11,1,0,0,0
7/15/12,0,Orioles,Baltimore Orioles,American,88,Home,Tigers,Detroit Tigers,American,89,0,4,0,1,0,-4,D,BAL12,30439,180,30,4,1,0,0,0,0,0,0,2,0,8,0,0,1,0,5,3,4,4,1,0,27,14,0,0,2,0
7/15/12,0,Royals,Kansas City Royals,American,87,Home,White Sox,Chicago White Sox,American,88,1,2,0,1,0,-1,D,KAN06,25714,172,36,11,2,0,0,1,0,0,0,0,0,4,1,0,2,0,8,4,2,2,0,1,27,9,0,0,2,0
7/15/12,0,Twins,Minnesota Twins,American,88,Home,Athletics,Oakland Athletics,American,89,4,9,0,1,0,-5,D,MIN04,36853,194,36,10,1,0,0,4,0,1,0,0,0,6,0,0,1,0,6,7,9,9,1,0,27,14,0,0,0,0
7/15/12,0,Yankees,New York Yankees,American,88,Home,Angels,Los Angeles Angels,American,89,8,10,0,1,0,-2,D,NYC21,46679,211,34,12,0,0,4,8,0,0,0,5,0,5,0,1,1,0,4,4,10,10,2,0,27,8,0,0,1,0
7/15/12,0,Mariners,Seattle Mariners,American,90,Home,Rangers,Texas Rangers,American,89,0,4,0,1,0,-4,D,SEA03,27378,152,30,5,1,0,0,0,0,0,0,4,0,3,0,0,1,0,7,5,4,4,0,0,27,14,0,1,1,0
7/15/12,0,Rays,Tampa Bay Rays,American,89,Home,Red Sox,Boston Red Sox,American,89,3,7,0,1,0,-4,D,STP01,26131,216,35,10,2,0,0,3,0,0,1,5,0,9,0,1,0,0,11,4,7,7,0,0,27,12,0,0,2,0
7/15/12,0,Blue Jays,Toronto Blue Jays,American,89,Home,Indians,Cleveland Indians,American,88,3,0,1,0,0,3,D,TOR02,26407,162,27,5,2,0,0,3,0,0,0,4,0,7,2,1,1,0,4,3,0,0,1,0,27,8,0,0,1,0
7/15/12,0,Braves,Atlanta Braves,National,88,Home,Mets,New York Mets,National,89,6,1,1,0,0,5,D,ATL02,23382,160,30,8,3,0,1,6,0,1,0,4,0,5,0,0,1,0,5,4,1,1,0,0,27,6,0,0,0,0
7/15/12,0,Cubs,Chicago Cubs,National,88,Home,Diamondbacks,Arizona Diamondbacks,National,88,3,1,1,0,0,2,D,CHI11,36659,165,27,4,0,0,1,3,0,0,0,3,0,5,0,0,0,0,3,4,1,1,0,0,27,13,0,0,1,0
7/15/12,0,Reds,Cincinnati Reds,National,88,Home,Cardinals,St. Louis Cardinals,National,89,4,2,1,0,0,2,N,CIN09,39280,161,32,10,1,0,0,4,0,0,1,2,1,5,0,0,2,0,7,2,1,1,0,0,27,13,1,0,1,0
7/15/12,0,Rockies,Colorado Rockies,National,88,Home,Phillies,Philadelphia Phillies,National,90,1,5,0,1,0,-4,D,DEN02,25685,152,31,6,0,1,0,1,1,0,0,1,0,8,0,1,1,0,5,4,5,5,0,0,27,11,1,0,1,0
7/15/12,0,Dodgers,Los Angeles Dodgers,National,90,Home,Padres,San Diego Padres,National,90,2,7,0,1,0,-5,D,LOS03,39715,191,34,7,2,0,0,2,0,0,0,3,2,6,1,0,1,0,8,4,1,1,0,0,27,9,5,0,1,0
7/15/12,0,Dodgers,Los Angeles Dodgers,National,88,Home,Nationals,Washington Nationals,National,86,0,4,0,1,0,-4,D,MIA02,29889,180,35,7,1,0,0,0,0,0,0,3,0,10,0,0,0,0,11,4,4,4,1,0,27,10,0,0,0,0
7/15/12,0,Brewers,Milwaukee Brewers,National,88,Home,Pirates,Pittsburgh Pirates,National,88,4,1,1,0,0,3,D,MIL06,35430,153,32,9,4,0,0,3,1,0,0,1,0,7,1,0,0,0,6,3,1,1,0,0,27,10,0,0,0,0
7/15/12,0,Giants,San Francisco Giants,National,89,Home,Astros,Houston Astros,National,89,3,2,1,0,0,1,D,SFO03,42265,176,31,7,1,0,0,3,0,0,0,6,0,8,0,0,0,0,10,5,1,1,0,0,27,9,1,0,0,0
7/16/12,0,Red Sox,Boston Red Sox,American,90,Home,White Sox,Chicago White Sox,American,89,5,1,1,0,0,4,N,BOS07,38334,160,34,10,2,0,1,5,0,0,0,2,0,9,1,0,0,0,7,3,0,0,0,0,27,14,2,0,2,0
7/16/12,0,Tigers,Detroit Tigers,American,90,Home,Angels,Los Angeles Angels,American,90,8,6,1,0,0,2,N,DET05,36806,188,34,11,0,0,1,7,0,1,0,6,1,3,3,0,1,0,9,4,6,6,1,0,27,11,2,0,3,0
7/16/12,0,Royals,Kansas City Royals,American,88,Home,Mariners,Seattle Mariners,American,91,4,9,0,1,0,-5,N,KAN06,16697,179,35,11,2,0,2,4,0,0,0,4,0,2,1,0,2,0,8,3,9,9,0,0,27,9,2,0,0,0
7/16/12,0,Twins,Minnesota Twins,American,89,Home,Orioles,Baltimore Orioles,American,89,19,7,1,0,0,12,N,MIN04,32445,202,41,20,6,0,1,17,0,1,1,5,0,3,1,1,2,0,5,3,7,7,0,0,27,9,0,0,1,0
7/16/12,0,Yankees,New York Yankees,American,89,Home,Blue Jays,Toronto Blue Jays,American,90,6,3,1,0,0,3,N,NYC21,42819,184,30,8,2,0,2,6,0,0,1,5,0,8,0,0,2,0,6,4,2,2,1,0,27,6,1,0,0,0
7/16/12,0,Rays,Tampa Bay Rays,American,90,Home,Indians,Cleveland Indians,American,89,2,3,0,1,0,-1,N,STP01,14337,216,31,6,0,0,1,2,1,0,0,6,0,10,1,0,1,0,9,6,2,2,0,0,27,11,1,1,5,0
7/16/12,0,Reds,Cincinnati Reds,National,89,Home,Diamondbacks,Arizona Diamondbacks,National,89,3,5,0,1,0,-2,N,CIN09,27735,180,34,9,2,0,0,3,1,0,0,1,0,9,0,0,1,0,6,5,5,5,0,0,27,9,0,0,3,0
7/16/12,0,Rockies,Colorado Rockies,National,89,Home,Pirates,Pittsburgh Pirates,National,89,5,4,1,0,0,1,N,DEN02,36907,172,33,9,2,0,0,5,0,1,0,3,0,6,2,0,0,0,6,4,4,4,0,0,27,17,0,1,2,0
7/16/12,0,Dodgers,Los Angeles Dodgers,National,91,Home,Phillies,Philadelphia Phillies,National,91,2,3,0,1,0,-1,N,LOS03,32238,169,34,7,1,0,0,0,0,0,0,0,0,8,1,0,1,0,5,4,3,3,0,0,27,9,1,0,3,0
7/16/12,0,Dodgers,Los Angeles Dodgers,National,89,Home,Nationals,Washington Nationals,National,87,5,3,1,0,0,2,N,MIA02,29248,191,27,7,1,0,1,5,4,0,0,3,0,4,2,0,0,0,5,6,3,3,0,0,27,11,1,0,4,0
7/16/12,0,Brewers,Milwaukee Brewers,National,89,Home,Cardinals,St. Louis Cardinals,National,90,2,3,0,1,0,-1,N,MIL06,30128,201,33,7,2,0,1,2,0,0,0,1,0,12,1,0,0,0,5,4,3,3,0,0,27,5,0,0,0,0
7/16/12,0,Padres,San Diego Padres,National,91,Home,Astros,Houston Astros,National,90,0,2,0,1,0,-2,N,SAN02,26098,201,33,6,2,0,0,0,0,0,0,2,0,7,2,0,0,0,8,5,2,2,1,0,27,10,0,0,0,0
7/17/12,0,Red Sox,Boston Red Sox,American,91,Home,White Sox,Chicago White Sox,American,90,5,7,0,1,0,-2,N,BOS07,37771,186,36,9,0,0,1,5,0,0,1,0,0,6,3,0,0,0,5,3,7,7,0,0,27,13,0,0,1,0
7/17/12,0,Tigers,Detroit Tigers,American,91,Home,Angels,Los Angeles Angels,American,91,0,13,0,1,0,-13,N,DET05,33950,189,30,4,0,0,0,0,0,0,1,6,0,3,0,0,1,0,10,4,13,13,1,0,27,9,0,0,2,0
7/17/12,0,Royals,Kansas City Royals,American,89,Home,Mariners,Seattle Mariners,American,92,6,9,0,1,0,-3,N,KAN06,15769,189,34,9,2,2,1,6,0,0,1,0,0,6,1,0,2,0,2,6,9,9,0,0,27,7,0,0,0,0
7/17/12,0,Twins,Minnesota Twins,American,90,Home,Orioles,Baltimore Orioles,American,90,6,4,1,0,0,2,N,MIN04,32202,223,36,12,3,0,0,6,0,0,0,8,1,3,0,0,1,0,14,6,3,3,1,0,27,12,1,0,3,0
7/17/12,0,Yankees,New York Yankees,American,90,Home,Blue Jays,Toronto Blue Jays,American,91,6,1,1,0,0,5,N,NYC21,44975,188,33,10,4,0,1,6,0,0,0,3,0,6,0,1,0,0,6,6,1,1,0,0,27,7,0,0,1,0
7/17/12,0,Athletics,Oakland Athletics,American,90,Home,Rangers,Texas Rangers,American,90,1,6,0,1,0,-5,N,OAK01,15115,161,31,5,1,0,1,1,0,0,2,2,0,9,0,0,1,0,7,3,6,6,0,0,27,14,1,0,1,0
7/17/12,0,Rays,Tampa Bay Rays,American,91,Home,Indians,Cleveland Indians,American,90,4,2,1,0,0,2,N,STP01,15712,164,31,7,0,1,1,4,0,0,1,1,0,3,1,0,1,0,5,5,2,2,1,0,27,5,0,0,2,0
7/17/12,0,Braves,Atlanta Braves,National,89,Home,Giants,San Francisco Giants,National,90,0,9,0,1,0,-9,N,ATL02,29623,180,31,5,2,0,0,0,0,0,1,1,0,7,0,0,1,0,6,4,9,9,0,0,27,7,0,0,0,0
7/17/12,0,Cubs,Chicago Cubs,National,89,Home,Dodgers,Los Angeles Dodgers,National,90,5,9,0,1,0,-4,N,CHI11,34397,186,39,13,3,0,1,4,0,0,0,3,0,8,0,0,2,0,10,4,9,9,0,0,27,5,1,0,0,0
7/17/12,0,Reds,Cincinnati Reds,National,90,Home,Diamondbacks,Arizona Diamondbacks,National,90,4,0,1,0,0,4,N,CIN09,19142,206,27,5,1,0,1,3,1,0,0,6,0,11,2,1,0,0,6,5,0,0,0,1,27,10,1,0,0,0
7/17/12,0,Rockies,Colorado Rockies,National,90,Home,Pirates,Pittsburgh Pirates,National,90,2,6,0,1,0,-4,N,DEN02,42574,202,35,9,0,1,0,1,0,0,0,7,0,5,0,0,2,0,13,5,6,6,1,0,27,14,1,1,1,0
7/17/12,0,Dodgers,Los Angeles Dodgers,National,92,Home,Phillies,Philadelphia Phillies,National,92,2,3,0,1,0,-1,N,LOS03,53498,172,33,7,1,0,0,2,0,0,1,0,0,9,0,0,1,0,5,4,3,3,2,0,27,18,0,0,0,0
7/17/12,0,Brewers,Milwaukee Brewers,National,90,Home,Cardinals,St. Louis Cardinals,National,91,3,2,1,0,0,1,N,MIL06,30491,184,32,8,0,0,1,3,0,0,0,2,0,5,0,0,1,0,7,4,2,2,0,0,27,12,0,0,3,0
7/17/12,0,Padres,San Diego Padres,National,92,Home,Astros,Houston Astros,National,91,8,2,1,0,0,6,N,SAN02,20944,158,35,13,3,0,1,8,0,0,2,3,0,5,0,0,2,0,8,4,1,1,0,0,27,4,2,0,1,0
7/17/12,0,Nationals,Washington Nationals,National,88,Home,Mets,New York Mets,National,90,5,4,1,0,0,1,N,WAS11,26342,193,37,9,1,1,1,4,1,0,0,3,2,10,1,0,0,0,7,5,4,4,1,0,30,14,0,0,2,0
7/18/12,0,Red Sox,Boston Red Sox,American,92,Home,White Sox,Chicago White Sox,American,91,10,1,1,0,0,9,N,BOS07,37367,170,38,14,2,0,3,10,0,0,1,2,0,6,0,0,0,0,7,4,1,1,0,0,27,13,0,0,2,0
7/18/12,0,Tigers,Detroit Tigers,American,92,Home,Angels,Los Angeles Angels,American,92,7,2,1,0,0,5,N,DET05,37915,148,31,8,2,0,0,7,0,0,0,5,0,8,0,0,1,0,5,2,2,2,0,0,27,11,0,0,1,0
7/18/12,0,Royals,Kansas City Royals,American,90,Home,Mariners,Seattle Mariners,American,93,8,7,1,0,0,1,N,KAN06,17312,183,37,14,4,0,2,8,0,0,0,3,0,2,0,0,1,0,8,5,7,7,0,0,27,8,1,1,0,0
7/18/12,0,Twins,Minnesota Twins,American,91,Home,Orioles,Baltimore Orioles,American,91,1,2,0,1,0,-1,N,MIN04,33195,166,33,8,0,0,1,1,0,0,1,2,1,1,0,0,2,0,8,3,2,2,0,0,27,8,0,0,0,0
7/18/12,0,Yankees,New York Yankees,American,91,Home,Blue Jays,Toronto Blue Jays,American,92,6,0,1,0,0,6,D,NYC21,45986,132,27,12,4,0,1,6,0,0,0,2,0,2,0,1,2,0,5,1,0,0,0,0,21,9,1,0,0,0
7/18/12,0,Athletics,Oakland Athletics,American,91,Home,Rangers,Texas Rangers,American,91,4,3,1,0,0,1,D,OAK01,20249,177,31,7,2,0,2,4,1,0,1,3,0,3,2,0,0,0,8,5,3,3,0,1,27,10,0,0,1,0
7/18/12,0,Rays,Tampa Bay Rays,American,92,Home,Indians,Cleveland Indians,American,91,6,10,0,1,0,-4,N,STP01,15143,211,34,10,1,0,0,6,0,1,0,10,0,5,4,1,1,0,12,5,10,10,0,0,27,12,0,0,1,0
7/18/12,0,Braves,Atlanta Braves,National,90,Home,Giants,San Francisco Giants,National,91,4,9,0,1,0,-5,N,ATL02,29410,248,43,8,1,0,3,4,0,0,1,3,1,13,2,0,0,0,10,6,5,5,2,0,33,15,2,0,1,0
7/18/12,0,Cubs,Chicago Cubs,National,90,Home,Dodgers,Los Angeles Dodgers,National,91,5,1,1,0,0,4,N,CHI11,34934,151,27,7,1,0,1,5,0,1,0,2,1,5,0,0,0,0,4,4,1,1,0,0,22,9,1,0,0,0
